"scientificName","taxonID","taxonKey","continent","decimalLatitude","decimalLongitude","year"
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.25,-39.25,1983
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.25,-39.25,1983
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-12.966667,-38.966667,1983
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-12.966667,-38.966667,1983
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-8.054167,-34.881111,1982
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.75,-39.23,1981
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.75,-39.233333,1981
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.25,-39.25,1979
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.25,-39.25,1979
"Adenanthera pavonina L.",NA,2951846,"AFRICA",-12.36111,43.85917,2008
"Adenanthera pavonina L.",NA,2951846,"AFRICA",-12.361111,43.859167,2008
"Adenanthera pavonina L.",NA,2951846,"AFRICA",-5.033333,18.8,1993
"Adenanthera pavonina L.",NA,2951846,"AFRICA",-5.03333,18.8,1993
"Adenanthera pavonina L.",NA,2951846,"AFRICA",-4.43333,15.38333,1981
"Adenanthera pavonina L.",NA,2951846,"AFRICA",-6.788916,39.103296,1978
"Adenanthera pavonina L.",NA,2951846,"AFRICA",-11.669444,27.477777,1975
"Adenanthera pavonina L.",NA,2951846,"AFRICA",-11.66667,27.46667,1975
"Adenanthera pavonina L.",NA,2951846,"AFRICA",-5.45,14.9,1966
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.379677,6.646544,2020
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.37916,6.645354,2020
"Adenanthera pavonina L.","13024741",2951846,"AFRICA",0.379874,6.64614,2020
"Adenanthera pavonina L.","13024741",2951846,"AFRICA",0.379683,6.64655,2020
"Adenanthera pavonina L.","13024741",2951846,"AFRICA",0.379874,6.64614,2020
"Adenanthera pavonina L.","13024741",2951846,"AFRICA",0.379683,6.64655,2020
"Adenanthera pavonina L.","13024741",2951846,"AFRICA",0.379683,6.64655,2020
"Adenanthera pavonina L.","13024741",2951846,"AFRICA",0.379683,6.64655,2020
"Adenanthera pavonina L.",NA,2951846,"AFRICA",7.44459,3.900343,2010
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.516667,25.216667,1979
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.51667,25.21667,1979
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.51667,25.21667,1979
"Adenanthera pavonina L.",NA,2951846,NA,5.51,0.11,1978
"Adenanthera pavonina L.","13024741",2951846,"AFRICA",0.366667,6.65,1978
"Adenanthera pavonina L.","13024741",2951846,"AFRICA",0.366667,6.65,1978
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.36,6.65783,1978
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.36,6.65783,1978
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.36,6.65783,1978
"Adenanthera pavonina L.",NA,2951846,"AFRICA",12.0849,15.0659,1972
"Adenanthera pavonina L.",NA,2951846,"AFRICA",12.0849,15.0659,1972
"Adenanthera pavonina L.",NA,2951846,"AFRICA",12.0849,15.0659,1972
"Adenanthera pavonina L.",NA,2951846,"AFRICA",12.0849,15.0659,1972
"Adenanthera pavonina L.",NA,2951846,"AFRICA",12.0849,15.0659,1972
"Adenanthera pavonina L.",NA,2951846,"AFRICA",12.0849,15.0659,1972
"Adenanthera pavonina L.",NA,2951846,"AFRICA",12.1202,15.0617,1972
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.503333,25.208333,1971
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.50278,25.20833,1971
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.50278,25.20833,1971
"Adenanthera pavonina L.",NA,2951846,"AFRICA",0.50278,25.20833,1971
"Adenanthera pavonina L.",NA,2951846,"AFRICA",6.09,0.57,1970
"Adenanthera pavonina L.",NA,2951846,"AFRICA",2.966667,11.566667,1970
