SORTER,Submitted_Name,Submitted_Author,Submitted_Genus,Submitted_Rank,Name_in_database,Author_in_database,Genus_in_database,Rank_in_database,ID_in_database,Name_set,Fuzzy,Score,name.dist,author.dist,New_name,New_author,New_ID,Family,Name_spLev,Accepted_SPNAME,NOTE
368,Stephanopodium costaricense,NA,Stephanopodium,2,Stephanopodium costaricense,Prance,Stephanopodium,2,tro-10600327,1,FALSE,0.8,0,NA,NA,NA,NA,Dichapetalaceae,NA,Stephanopodium costaricense,
449,Sterculia allenii,NA,Sterculia,2,Sterculia allenii,E.L. Taylor,Sterculia,2,tro-30401769,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia allenii,
257,Sterculia apetala,NA,Sterculia,2,Sterculia apetala,(Jacq.) H.Karst.,Sterculia,2,kew-2579936,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia apetala,
258,Sterculia appendiculata,NA,Sterculia,2,Sterculia appendiculata,K. Schum.,Sterculia,2,tro-30401543,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia appendiculata,
450,Sterculia chicha,NA,Sterculia,2,Sterculia chicha,A. St.-Hil. ex Turpin,Sterculia,2,tro-30400013,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia chicha,
259,Sterculia cordata,NA,Sterculia,2,Sterculia cordata,Blume,Sterculia,2,kew-2580172,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia cordata,
431,Sterculia excelsa,NA,Sterculia,2,Sterculia excelsa,Mart.,Sterculia,2,tro-30400566,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia excelsa,
309,Sterculia foetida,NA,Sterculia,2,Sterculia foetida,L.,Sterculia,2,kew-2579743,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia foetida,
701,Sterculia klaineana,NA,Sterculia,2,Sterculia incana,Benth.,Sterculia,2,kew-2579799,1,TRUE,0.6,4,NA,NA,NA,NA,Malvaceae,NA,Sterculia incana,Multiple results
700,Sterculia macrophylla,NA,Sterculia,2,Sterculia macrophylla,Vent.,Sterculia,2,kew-2580156,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia macrophylla,
432,Sterculia oblonga,NA,Sterculia,2,Sterculia oblonga,Mast.,Sterculia,2,kew-2579970,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia oblonga,
704,Sterculia oblongata,NA,Sterculia,2,Sterculia oblongata,R.Br.,Sterculia,2,kew-2579974,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia oblongata,
702,Sterculia parviflora,NA,Sterculia,2,Sterculia parviflora,Roxb.,Sterculia,2,tro-50240099,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia parviflora,
373,Sterculia pruriens,NA,Sterculia,2,Sterculia pruriens,(Aubl.) K.Schum.,Sterculia,2,kew-2579957,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia pruriens,
705,Sterculia rhinopetala,NA,Sterculia,2,Sterculia rhinopetala,K.Schum.,Sterculia,2,kew-2580002,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia rhinopetala,
703,Sterculia rubiginosa,NA,Sterculia,2,Sterculia rubiginosa,Zoll. ex Miq.,Sterculia,2,kew-2580017,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia rubiginosa,Multiple results
310,Sterculia urceolata,NA,Sterculia,2,Sterculia urceolata,Sm.,Sterculia,2,kew-2581036,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Sterculia urceolata,
517,Streblus asper,NA,Streblus,2,Streblus asper,Lour.,Streblus,2,tro-50064863,1,FALSE,0.8,0,NA,NA,NA,NA,Moraceae,NA,Streblus asper,
769,Strombosia ceylanica,NA,Strombosia,2,Strombosia ceylanica,Gardner,Strombosia,2,kew-2602314,1,FALSE,0.8,0,NA,NA,NA,NA,Olacaceae,NA,Strombosia ceylanica,
30,Strombosia scheffleri,NA,Strombosia,2,Strombosia scheffleri,Engl.,Strombosia,2,kew-2602321,1,FALSE,0.8,0,NA,NA,NA,NA,Olacaceae,NA,Strombosia scheffleri,
260,Swartzia acuminata,NA,Swartzia,2,Swartzia acuminata,Willd. ex Vogel,Swartzia,2,tro-13001660,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Swartzia acuminata,
369,Swartzia alternifoliolata,NA,Swartzia,2,Swartzia alternifoliolata,Mansano,Swartzia,2,tro-50181544,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Swartzia alternifoliolata,
732,Swartzia benthamiana,NA,Swartzia,2,Swartzia benthamiana,Miq.,Swartzia,2,ild-28187,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Swartzia benthamiana,
731,Swartzia jorori,NA,Swartzia,2,Swartzia jororii,Harms,Swartzia,2,ild-30939,1,TRUE,0.75,1,NA,NA,NA,NA,Leguminosae,NA,Swartzia jororii,
727,Swartzia leiocalycina,NA,Swartzia,2,Swartzia leiocalycina,Benth.,Swartzia,2,ild-10542,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Swartzia leiocalycina,
729,Swartzia myrtifolia,NA,Swartzia,2,Swartzia myrtifolia,Sm.,Swartzia,2,ild-10555,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Swartzia myrtifolia,
728,Swartzia panacoco,NA,Swartzia,2,Swartzia panacoco,(Aubl.) Cowan,Swartzia,2,ild-15164,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Swartzia panacoco,Multiple results
188,Swartzia polyphylla,NA,Swartzia,2,Swartzia polyphylla,DC.,Swartzia,2,ild-10569,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Swartzia polyphylla,
730,Swartzia tomentosa,NA,Swartzia,2,Swartzia tomentosa,DC.,Swartzia,2,tro-13001815,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Swartzia tomentosa,
370,Swietenia macrophylla,NA,Swietenia,2,Swietenia macrophylla,King,Swietenia,2,kew-2601504,1,FALSE,0.8,0,NA,NA,NA,NA,Meliaceae,NA,Swietenia macrophylla,
838,Swietenia mahagoni,NA,Swietenia,2,Swietenia mahagoni,(L.) Jacq.,Swietenia,2,kew-2601502,1,FALSE,0.8,0,NA,NA,NA,NA,Meliaceae,NA,Swietenia mahagoni,
374,Symphonia globulifera,NA,Symphonia,2,Symphonia globulifera,L.f.,Symphonia,2,kew-2484835,1,FALSE,0.8,0,NA,NA,NA,NA,Clusiaceae,NA,Symphonia globulifera,
504,Synsepalum brevipes,NA,Synsepalum,2,Synsepalum brevipes,(Baker) T.D.Penn.,Synsepalum,2,kew-199107,1,FALSE,0.8,0,NA,NA,NA,NA,Sapotaceae,NA,Synsepalum brevipes,
579,Synsepalum dulcificum,NA,Synsepalum,2,Synsepalum dulcificum,(Schumach. & Thonn.) Daniell,Synsepalum,2,kew-199113,1,FALSE,0.8,0,NA,NA,NA,NA,Sapotaceae,NA,Synsepalum dulcificum,
748,Syzygium acuminatissimum,NA,Syzygium,2,Syzygium acuminatissimum,(Blume) DC.,Syzygium,2,kew-199165,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium acuminatissimum,
743,Syzygium acutangulum,NA,Syzygium,2,Syzygium acutangulum,Nied.,Syzygium,2,kew-199167,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium acutangulum,
750,Syzygium branderhorstii,NA,Syzygium,2,Syzygium branderhorstii,Lauterb.,Syzygium,2,kew-199314,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium branderhorstii,
751,Syzygium buettnerianum,NA,Syzygium,2,Syzygium buettnerianum,(K.Schum.) Nied.,Syzygium,2,kew-199327,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium buettnerianum,
741,Syzygium bungadinnia,NA,Syzygium,2,Syzygium bungadinnia,(F.M.Bailey) B.Hyland,Syzygium,2,kew-199329,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium bungadinnia,
740,Syzygium cauliflorum,NA,Syzygium,2,Syzygium cauliflorum,T.G.Hartley & L.M.Perry,Syzygium,2,kew-199381,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium cauliflorum,Multiple results
454,Syzygium chloranthum,NA,Syzygium,2,Syzygium chloranthum,(Duthie) Merr. & L.M.Perry,Syzygium,2,kew-199396,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium chloranthum,
300,Syzygium chunianum,NA,Syzygium,2,Syzygium chunianum,Merr. & L.M.Perry,Syzygium,2,kew-199401,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium chunianum,
753,Syzygium corynanthum,NA,Syzygium,2,Syzygium corynanthum,(F.Muell.) L.A.S.Johnson,Syzygium,2,kew-199462,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium corynanthum,
744,Syzygium decipiens,NA,Syzygium,2,Syzygium decipiens,(Koord. & Valeton) Merr. & L.M.Perry,Syzygium,2,kew-199506,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium decipiens,
742,Syzygium furfuraceum,NA,Syzygium,2,Syzygium furfuraceum,Merr. & L.M.Perry,Syzygium,2,kew-199609,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium furfuraceum,
457,Syzygium grande,NA,Syzygium,2,Syzygium grande,(Wight) Walp.,Syzygium,2,kew-199650,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium grande,
757,Syzygium gustavioides,NA,Syzygium,2,Syzygium gustavioides,(F.M.Bailey) B.Hyland,Syzygium,2,kew-199680,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium gustavioides,
301,Syzygium hancei,NA,Syzygium,2,Syzygium hancei,Merr. & L.M.Perry,Syzygium,2,kew-199686,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium hancei,
752,Syzygium hemilamprum,NA,Syzygium,2,Syzygium hemilamprum,(F.Muell.) Craven & Biffin,Syzygium,2,kew-344850,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium hemilamprum,
756,Syzygium incarnatum,NA,Syzygium,2,Syzygium incarnatum,(Elmer) Merr. & L.M.Perry,Syzygium,2,kew-199721,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium incarnatum,
777,Syzygium inophyllum,NA,Syzygium,2,Syzygium inophyllum,DC.,Syzygium,2,kew-199725,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium inophyllum,
776,Syzygium kuranda,NA,Syzygium,2,Syzygium kuranda,(F.M.Bailey) B.Hyland,Syzygium,2,kew-199785,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium kuranda,
755,Syzygium luehmannii,NA,Syzygium,2,Syzygium luehmannii,(F.Muell.) L.A.S.Johnson,Syzygium,2,kew-199864,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium luehmannii,
261,Syzygium moorei,NA,Syzygium,2,Syzygium moorei,(F.Muell.) L.A.S.Johnson,Syzygium,2,kew-199946,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium moorei,
758,Syzygium papillosum,NA,Syzygium,2,Syzygium papillosum,(Duthie) Merr. & L.M.Perry,Syzygium,2,kew-200062,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium papillosum,
262,Syzygium papyraceum,NA,Syzygium,2,Syzygium papyraceum,B.Hyland,Syzygium,2,kew-200064,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium papyraceum,
749,Syzygium sayeri,NA,Syzygium,2,Syzygium sayeri,(F.Muell.) B.Hyland,Syzygium,2,kew-200275,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium sayeri,
745,Syzygium subcorymbosum,NA,Syzygium,2,Syzygium subcorymbosum,Merr. & L.M.Perry,Syzygium,2,kew-200340,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium subcorymbosum,
754,Syzygium tierneyanum,NA,Syzygium,2,Syzygium tierneyanum,(F.Muell.) T.G.Hartley & L.M.Perry,Syzygium,2,kew-200414,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium tierneyanum,
747,Syzygium urceolatum,NA,Syzygium,2,Syzygium urceolatum,(Korth. ex Miq.) Merr. & L.M.Perry,Syzygium,2,kew-200453,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium urceolatum,
746,Syzygium versteegii,NA,Syzygium,2,Syzygium versteegii,(Lauterb.) Merr. & L.M.Perry,Syzygium,2,kew-200479,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Syzygium versteegii,
726,Tabebuia insignis,NA,Tabebuia,2,Tabebuia insignis,(Miq.) Sandwith,Tabebuia,2,kew-318619,1,FALSE,0.8,0,NA,NA,NA,NA,Bignoniaceae,NA,Tabebuia insignis,
12,Tachigali melinonii,NA,Tachigali,2,Tachigali melinonii,(Harms) Zarucchi & Herend.,Tachigali,2,tro-13076109,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Tachigali melinonii,
718,Tachigali paniculata,NA,Tachigali,2,Tachigali paniculata,Aubl.,Tachigali,2,ild-30251,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Tachigali paniculata,
263,Tachigali paraensis,NA,Tachigali,2,Tachigali paraensis,(Huber) Barneby,Tachigali,2,tro-50072000,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Tachigali paraensis,
189,Tachigali versicolor,NA,Tachigali,2,Tachigali versicolor,Standl. & L.O.Williams,Tachigali,2,ild-10610,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Tachigali versicolor,
371,Tapirira guianensis,NA,Tapirira,2,Tapirira guianensis,Aubl.,Tapirira,2,kew-2436204,1,FALSE,0.8,0,NA,NA,NA,NA,Anacardiaceae,NA,Tapirira guianensis,
331,Capirona macrophylla,NA,Capirona,2,Tapirira macrophylla,Lundell,Tapirira,2,kew-2435459,1,TRUE,0.65,3,NA,NA,NA,NA,Anacardiaceae,NA,Tapirira macrophylla,
561,Tarrietia utilis,NA,Tarrietia,2,Tarrietia utilis,(Sprague) Sprague,Tarrietia,2,tro-50054806,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Tarrietia utilis,
190,Terminalia amazonia,NA,Terminalia,2,Terminalia amazonia,(J.F.Gmel.) Exell,Terminalia,2,kew-2431494,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia amazonia,
628,Terminalia archipelagi,NA,Terminalia,2,Terminalia archipelagi,Coode,Terminalia,2,kew-2431505,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia archipelagi,
491,Terminalia arjuna,NA,Terminalia,2,Terminalia arjuna,(Roxb. ex DC.) Wight & Arn.,Terminalia,2,kew-2431544,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia arjuna,
15,Terminalia bellirica,NA,Terminalia,2,Terminalia bellirica,(Gaertn.) Roxb.,Terminalia,2,tro-8200807,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia bellirica,
9,Terminalia bialata,NA,Terminalia,2,Terminalia bialata,(Roxb.) Steud.,Terminalia,2,kew-2431539,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia bialata,
630,Terminalia brassii,NA,Terminalia,2,Terminalia brassii,Exell,Terminalia,2,kew-2431452,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia brassii,
264,Terminalia bucidoides,NA,Terminalia,2,Terminalia bucidoides,Standl. & L.O. Williams,Terminalia,2,tro-8200086,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia bucidoides,
265,Terminalia calamansanai,NA,Terminalia,2,Terminalia calamansanay,Rolfe,Terminalia,2,kew-2431438,1,TRUE,0.75,1,NA,NA,NA,NA,Combretaceae,NA,Terminalia calamansanay,
619,Terminalia canaliculata,NA,Terminalia,2,Terminalia canaliculata,Exell,Terminalia,2,kew-2431477,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia canaliculata,
266,Terminalia carinata,NA,Terminalia,2,Terminalia capitata,C.Wright,Terminalia,2,kew-2431096,1,TRUE,0.7,2,NA,NA,NA,NA,Combretaceae,NA,Terminalia capitata,Multiple results
267,Terminalia carolinensis,NA,Terminalia,2,Terminalia carolinensis,Kaneh.,Terminalia,2,kew-2431099,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia carolinensis,
633,Terminalia catappa,NA,Terminalia,2,Terminalia catappa,L.,Terminalia,2,kew-2431102,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia catappa,
423,Terminalia citrina,NA,Terminalia,2,Terminalia citrina,Roxb. ex Fleming,Terminalia,2,kew-2431490,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia citrina,
492,Terminalia hoehneana,NA,Terminalia,2,Terminalia comintana,Merr.,Terminalia,2,kew-2431483,1,TRUE,0.6,4,NA,NA,NA,NA,Combretaceae,NA,Terminalia comintana,Multiple results
627,Terminalia complanata,NA,Terminalia,2,Terminalia complanata,K.Schum.,Terminalia,2,kew-2431461,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia complanata,
424,Terminalia foetidissima,NA,Terminalia,2,Terminalia foetidissima,Griff.,Terminalia,2,kew-2434326,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia foetidissima,
625,Terminalia impediens,NA,Terminalia,2,Terminalia impediens,Coode,Terminalia,2,kew-2434230,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia impediens,
494,Terminalia kuhlmannii,NA,Terminalia,2,Terminalia kuhlmannii,Alwan & Stace,Terminalia,2,tro-50052596,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia kuhlmannii,
624,Terminalia latifolia,NA,Terminalia,2,Terminalia latifolia,Blanco,Terminalia,2,tro-50309126,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia latifolia,
617,Terminalia longispicata,NA,Terminalia,2,Terminalia longispicata,Slooten,Terminalia,2,kew-2434435,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia longispicata,
460,Terminalia lucida,NA,Terminalia,2,Terminalia lucida,Hoffmanns. ex Mart.,Terminalia,2,kew-2434430,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia lucida,
622,Terminalia macadamii,NA,Terminalia,2,Terminalia macadamii,Exell,Terminalia,2,kew-2434441,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia macadamii,
269,Terminalia microcarpa,NA,Terminalia,2,Terminalia microcarpa,F.Muell.,Terminalia,2,kew-2434459,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia microcarpa,Multiple results
621,Terminalia morobensis,NA,Terminalia,2,Terminalia morobensis,Coode,Terminalia,2,kew-2434455,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia morobensis,
626,Terminalia mucronata,NA,Terminalia,2,Terminalia mucronata,Craib & Hutch.,Terminalia,2,kew-2434413,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia mucronata,
16,Terminalia myriocarpa,NA,Terminalia,2,Terminalia myriocarpa,Van Heurck & Müll. Arg.,Terminalia,2,tro-8200227,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia myriocarpa,
191,Terminalia oblonga,NA,Terminalia,2,Terminalia oblonga,(Ruiz & Pav.) Steud.,Terminalia,2,kew-2434351,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia oblonga,
620,Terminalia phellocarpa,NA,Terminalia,2,Terminalia phellocarpa,King,Terminalia,2,kew-2434396,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia phellocarpa,
618,Terminalia procera,NA,Terminalia,2,Terminalia procera,Roxb.,Terminalia,2,kew-2434047,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia procera,
270,Terminalia parvifolia,NA,Terminalia,2,Terminalia pyrifolia,Steud.,Terminalia,2,kew-2434036,1,TRUE,0.7,2,NA,NA,NA,NA,Combretaceae,NA,Terminalia pyrifolia,Multiple results
632,Terminalia richii,NA,Terminalia,2,Terminalia richii,A.Gray,Terminalia,2,kew-2434085,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia richii,
623,Terminalia rubiginosa,NA,Terminalia,2,Terminalia rubiginosa,K.Schum.,Terminalia,2,kew-2434088,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia rubiginosa,
629,Terminalia sepicana,NA,Terminalia,2,Terminalia sepicana,Diels,Terminalia,2,kew-2434030,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia sepicana,
493,Terminalia hylodendron,NA,Terminalia,2,Terminalia silozensis,Gibbs,Terminalia,2,kew-2433991,1,TRUE,0.45,7,NA,NA,NA,NA,Combretaceae,NA,Terminalia silozensis,Multiple results
631,Terminalia solomonensis,NA,Terminalia,2,Terminalia solomonensis,Exell,Terminalia,2,kew-2433997,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia solomonensis,
425,Terminalia subspathulata,NA,Terminalia,2,Terminalia subspathulata,King,Terminalia,2,kew-2433973,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia subspathulata,
271,Terminalia superba,NA,Terminalia,2,Terminalia superba,Engl. & Diels,Terminalia,2,kew-2434017,1,FALSE,0.8,0,NA,NA,NA,NA,Combretaceae,NA,Terminalia superba,
272,Terminalia tetraphylla,NA,Terminalia,2,Terminalia tropophylla,H. Perrier,Terminalia,2,tro-8200178,1,TRUE,0.6,4,NA,NA,NA,NA,Combretaceae,NA,Terminalia tropophylla,Multiple results
857,Terminalia viridiflora,NA,Terminalia,2,Terminthodia viridiflora,Ridl.,Terminthodia,2,kew-2514844,1,TRUE,0.6,4,NA,NA,NA,NA,Rutaceae,NA,Terminthodia viridiflora,
572,Tessmannia baikiaeoides,NA,Tessmannia,2,Tessmannia baikiaeoides,Hutch. & Dalziel,Tessmannia,2,ild-1725,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Tessmannia baikiaeoides,
80,Tetraberlinia bifoliolata,NA,Tetraberlinia,2,Tetraberlinia bifoliolata,(Harms) Hauman,Tetraberlinia,2,ild-1736,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Tetraberlinia bifoliolata,
10,Tetrameles nudiflora,NA,Tetrameles,2,Tetrameles nudiflora,R. Br.,Tetrameles,2,tro-50171044,1,FALSE,0.8,0,NA,NA,NA,NA,Tetramelaceae,NA,Tetrameles nudiflora,
580,Tieghemella africana,NA,Tieghemella,2,Tieghemella africana,Pierre,Tieghemella,2,kew-205757,1,FALSE,0.8,0,NA,NA,NA,NA,Sapotaceae,NA,Tieghemella africana,
287,Tieghemella heckelii,NA,Tieghemella,2,Tieghemella heckelii,(A.Chev.) Pierre ex Dubard,Tieghemella,2,kew-205758,1,FALSE,0.8,0,NA,NA,NA,NA,Sapotaceae,NA,Tieghemella heckelii,Multiple results
814,Toona calantas,NA,Toona,2,Toona calantas,Merr. & Rolfe,Toona,2,kew-2515119,1,FALSE,0.8,0,NA,NA,NA,NA,Meliaceae,NA,Toona calantas,
14,Toona ciliata,NA,Toona,2,Toona ciliata,M.Roem.,Toona,2,kew-2515118,1,FALSE,0.8,0,NA,NA,NA,NA,Meliaceae,NA,Toona ciliata,
815,Toona sinensis,NA,Toona,2,Toona sinensis,(Juss.) M.Roem.,Toona,2,kew-2515062,1,FALSE,0.8,0,NA,NA,NA,NA,Meliaceae,NA,Toona sinensis,
804,Toona sureni,NA,Toona,2,Toona sureni,(Blume) Merr.,Toona,2,kew-2515095,1,FALSE,0.8,0,NA,NA,NA,NA,Meliaceae,NA,Toona sureni,
507,Treculia africana,NA,Treculia,2,Treculia africana,Decne. ex Trécul,Treculia,2,kew-2516925,1,FALSE,0.8,0,NA,NA,NA,NA,Moraceae,NA,Treculia africana,
722,Trichilia quadrijuga,NA,Trichilia,2,Trichilia quadrijuga,(Miq.) Kunth,Trichilia,2,kew-2515429,1,FALSE,0.8,0,NA,NA,NA,NA,Meliaceae,NA,Trichilia quadrijuga,
81,Trilepisium madagascariense,NA,Trilepisium,2,Trilepisium madagascariense,DC.,Trilepisium,2,kew-2517355,1,FALSE,0.8,0,NA,NA,NA,NA,Moraceae,NA,Trilepisium madagascariense,
788,Triomma malaccensis,NA,Triomma,2,Triomma malaccensis,Hook.f.,Triomma,2,kew-2432874,1,FALSE,0.8,0,NA,NA,NA,NA,Burseraceae,NA,Triomma malaccensis,
192,Triplaris cumingiana,NA,Triplaris,2,Triplaris cumingiana,Fisch. & C.A.Mey.,Triplaris,2,kew-2513062,1,FALSE,0.8,0,NA,NA,NA,NA,Polygonaceae,NA,Triplaris cumingiana,
735,Triplochiton scleroxylon,NA,Triplochiton,2,Triplochiton scleroxylon,K.Schum.,Triplochiton,2,kew-2515995,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Triplochiton scleroxylon,
273,Tristaniopsis collina,NA,Tristaniopsis,2,Tristaniopsis collina,Peter G.Wilson & J.T.Waterh.,Tristaniopsis,2,kew-209152,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Tristaniopsis collina,
82,Tristaniopsis merguensis,NA,Tristaniopsis,2,Tristaniopsis merguensis,(Griff.) Peter G.Wilson & J.T.Waterh.,Tristaniopsis,2,kew-209169,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Tristaniopsis merguensis,
274,Tristaniopsis whiteana,NA,Tristaniopsis,2,Tristaniopsis whiteana,(Griff.) Peter G.Wilson & J.T.Waterh.,Tristaniopsis,2,kew-209185,1,FALSE,0.8,0,NA,NA,NA,NA,Myrtaceae,NA,Tristaniopsis whiteana,
808,Turraeanthus africanus,NA,Turraeanthus,2,Turraeanthus africanus,(Welw. ex C. DC.) Pellegr.,Turraeanthus,2,tro-20400596,1,FALSE,0.8,0,NA,NA,NA,NA,Meliaceae,NA,Turraeanthus africanus,
539,Vateria copallifera,NA,Vateria,2,Vateria copallifera,(Retz.) Alston,Vateria,2,tro-50278919,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Vateria copallifera,
707,Virola calophylla,NA,Virola,2,Virola calophylla,(Spruce) Warb.,Virola,2,kew-2452012,1,FALSE,0.8,0,NA,NA,NA,NA,Myristicaceae,NA,Virola calophylla,
842,Virola koschnyi,NA,Virola,2,Virola koschnyi,Warb.,Virola,2,kew-2452065,1,FALSE,0.8,0,NA,NA,NA,NA,Myristicaceae,NA,Virola koschnyi,
